audio_id,start_sec,end_sec,duration_sec,speaker,text,n_chars,n_words,merged_segments
9mYtpqbgBsc,1046.0,1053.4,7.400000000000091,SPEAKER_03,"No me molan demasiado. Porque ahora con la Selección Espanyola de Baloncesto, se está hablando de fichar… Jalen Brown, ¿no?",123,20,4.0
9mYtpqbgBsc,1053.48,1055.6,2.119999999999891,SPEAKER_00,Ha dicho nuestro amigo Losilla.,31,5,1.0
9mYtpqbgBsc,1056.4,1061.64,5.240000000000009,SPEAKER_00,"Nacho Losilla. Jalen Brown. Sí, pero no sé. He visto un clip.",61,12,4.0
9mYtpqbgBsc,1062.52,1065.72,3.2000000000000455,SPEAKER_02,"O es broma o no es Jalen Brown, ya te digo yo que…",50,13,1.0
9mYtpqbgBsc,1065.8,1069.04,3.240000000000009,SPEAKER_00,Te lo juro que es Jalen Brown. Te lo juro.,42,10,2.0
9mYtpqbgBsc,1069.76,1075.52,5.759999999999991,SPEAKER_01,"Es que me vas a obligar a sacar el fat checking, ¿eh? Me vas a exagerar el Twitter que no me gusta…",99,22,2.0
9mYtpqbgBsc,1076.72,1079.2,2.480000000000018,SPEAKER_01,"Pero sigan, sigan, sigan.",25,4,1.0
9mYtpqbgBsc,1079.28,1088.76,9.480000000000018,SPEAKER_03,… coger y tirársela directamente y decirle que sabemos que tú con Estados Unidos no vas a ir. Encima tienes cierto micro con España. Sí que lo he visto. Has venido aquí en varias ocasiones.,189,35,5.0
9mYtpqbgBsc,1088.84,1090.92,2.0800000000001546,SPEAKER_01,Jala nos denuncien por copyright por esto.,42,7,1.0
9mYtpqbgBsc,1091.0,1098.84,7.839999999999918,SPEAKER_00,"Esto sería bueno, se lo voy a decir a Losilla. Le llevo sin escribir dos años. Oye, tío, que he visto un vídeo tuyo. No, y pídele de su material.",145,30,4.0
9mYtpqbgBsc,1098.92,1124.32,25.399999999999864,SPEAKER_02,"Tercera pregunta. Un abrazo para nuestro colega. ¿Qué selección debutante en el Mundial os gusta más o qué país que no está clasificado porque está un poco un proceso de clasificarse? Os gustaría ver. A mí me da pena que no veamos a Venezuela, que era la única Comebol que quedaba. Tengo muchas ganas de ver a Noruega, que no es un debut, pero en el siglo XXI sí, y bueno, el debut de la Noruega de Jalan. Hay muchos nombres, pero yo no sé…",440,85,11.0
9mYtpqbgBsc,1124.4,1125.4,1.0,SPEAKER_03,Yo tengo uno.,13,3,1.0
9mYtpqbgBsc,1125.48,1126.48,1.0,SPEAKER_00,Muy claro.,10,2,1.0
9mYtpqbgBsc,1126.56,1129.12,2.5599999999999454,SPEAKER_02,Los tiburones. Los tiburones.,29,4,2.0
9mYtpqbgBsc,1129.2,1137.32,8.11999999999989,SPEAKER_00,"Una selección que se llama Los tiburones azules, que su estadio nacional se llama Estadio Nacional o Rey Pelé,",110,19,2.0
9mYtpqbgBsc,1138.28,1150.32,12.039999999999964,SPEAKER_00,"pero una cosa, tú ves la plantilla… Ayer estuve repasando la plantilla de Surinam y de Cabo Verde. Surinam es increíble. Surinam tiene todo de jugadores de la Red Division, de la Liga belga…",190,34,5.0
9mYtpqbgBsc,1150.4,1163.64,13.240000000000009,SPEAKER_02,"Claro, pero el concepto es… Te apetece, luego a tope con ellos, claro que sí, pero… ¿A mí? ¿Te apetece Cabo Verde como te podría apetecer Namibia?",146,27,4.0
9mYtpqbgBsc,1163.72,1165.04,1.3199999999999363,SPEAKER_03,"O sea, ¿qué quiero decir?",25,5,1.0
9mYtpqbgBsc,1165.08,1214.72,49.6400000000001,SPEAKER_00,"Yo digo una cosa a mí, Miguel, me pasa una cosa con la gente que se enfada porque… O sea, por ejemplo, se enfada una vez un aficionado de Osasuna porque dije que me gusta ir a San Mamés y me gusta ir al Sadar porque me gustan los ambientes, la acción, la gente feliz… Quien se enfade por eso es tonto. Bueno, sí, es tonto. En particular, debería ser bastante tonto. Yo digo, me gusta lo que genera la Copa del Mundo en países que tú no te imaginas. A tope. Cabo Verde. Cabo Verde. Cabo Verde… Bueno, sí, se va gente que tiene bastante dinero de vacaciones y lo ves en Instagram y tal, pero, futbolísticamente, ¿qué hemos visto de Cabo Verde? Muy poco. Juegadores que… Nani, por ejemplo, creo que tenía origen en Cabo Verde. Bebé, ¿no? Bebé.",740,141,21.0
9mYtpqbgBsc,1214.8,1217.48,2.6800000000000637,SPEAKER_01,"En Cabo Verde, en la URSS, tenía origen en Nani.",48,10,1.0
9mYtpqbgBsc,1220.84,1222.12,1.2799999999999727,SPEAKER_01,¿Esta no la sabéis?,19,4,1.0
9mYtpqbgBsc,1222.2,1226.24,4.039999999999964,SPEAKER_00,"Yo no, no la he pillado. Y te he reído por hacerte… Por hacerte…",64,14,3.0
9mYtpqbgBsc,1226.32,1228.24,1.9200000000000728,SPEAKER_01,¿Y te has reído? ¿Cómo se pone tan falso?,41,9,1.0
9mYtpqbgBsc,1228.32,1238.16,9.840000000000146,SPEAKER_02,"Increíble, increíble. Feísimo. O sea, espérate, espérate. ¡Ha fingido una risa! O sea, ha fingido una risa. Terrible, terrible.",127,19,6.0
9mYtpqbgBsc,1238.24,1245.8,7.559999999999945,SPEAKER_00,"Esto no se hace a un macho, no se le hace. Pensaba que iba a ir a la explicación sin pregunta. Entonces, digo…",110,23,3.0
9mYtpqbgBsc,1245.88,1253.28,7.399999999999864,SPEAKER_01,"No, no, yo creía… Fue bastante famoso esto. Hace unos meses salió que Nani se había afiliado al Partido Comunista en Portugal.",126,22,4.0
9mYtpqbgBsc,1253.32,1254.72,1.400000000000091,SPEAKER_00,¡Nani! ¡Ah!,11,2,1.0
9mYtpqbgBsc,1254.8,1269.84,15.039999999999964,SPEAKER_01,"Sí, sí, Luis Nani. Sí, claro, pero lo de la URSS me ha pillado. Joder, es muy rápido. Una muy buena entrevista de Nani hablando de cómo le ayuda a Ryan Kix a dejar de ser más bonito que bueno. Y cómo lo espabila un poquito cuando llega al United.",246,50,7.0
9mYtpqbgBsc,1269.92,1273.76,3.839999999999918,SPEAKER_02,"Creía que ibas a seguir por la línea política y digo… ¡Uy, cuidado!",67,13,2.0
9mYtpqbgBsc,1273.84,1279.52,5.680000000000064,SPEAKER_01,"No, no, no. Caía bien el chiste, Cabo Verde y la URSS, ¿vale? No, no, bien, bien.",81,17,3.0
9mYtpqbgBsc,1279.6,1293.92,14.320000000000164,SPEAKER_02,"Muy bien. ¿Alguna selección que… Por cierto, al tope con lo de Alés de descubrir, pero lo que iba es que… Es descubrir a Cabo Verde, como podríamos descubrir a Namibia, que no hay nada especial… O sea, una supergeneración que digas… Coño, es que…",246,45,8.0
9mYtpqbgBsc,1294.0,1298.32,4.319999999999936,SPEAKER_00,"O sea, no es ver a la selección griega, por ejemplo, que te planta algo.",72,15,1.0
9mYtpqbgBsc,1298.4,1308.56,10.159999999999854,SPEAKER_02,"Es que a mí me dio por ver, porque Uzbekistán está clasificada, ver que tiene Uzbekistán, porque hace poco nos cruzamos en los juegos y, bueno, Hussanov y tal, pero no parece tampoco que tenga…",193,35,5.0
9mYtpqbgBsc,1308.64,1322.24,13.599999999999909,SPEAKER_01,"No, no, no, no. Escucha, escucha. Uzbekistán defiendo plenamente Uzbekistán. ¿Qué? Hace buenos papeles en mundiales judíles. Siempre está. Mola mucho el perfil de selección de…",176,26,6.0
9mYtpqbgBsc,1324.76,1330.12,5.3599999999999,SPEAKER_01,"Un ejército de maulas liderados por un par de jugadores. Y Hussanov, Somudorov…",79,13,2.0
9mYtpqbgBsc,1331.2,1334.36,3.1599999999998545,SPEAKER_01,"Oye, que esos chavales tengan…",30,5,1.0
9mYtpqbgBsc,1335.16,1341.16,6.0,SPEAKER_01,"Cinco semanas, voy a decir un mes, de inspiración y puedan llegar lejos en el mundial, me gusta. Me da vibes de…",112,22,3.0
9mYtpqbgBsc,1341.24,1343.64,2.400000000000091,SPEAKER_02,"O sea, Georgia con Keilor y Brian Ruiz.",39,8,1.0
9mYtpqbgBsc,1343.72,1348.44,4.720000000000027,SPEAKER_01,"Claro. Georgia. Acomadreja. Perú con Pablo Guerrero, estas cosas.",65,9,3.0
9mYtpqbgBsc,1349.4,1358.4,9.0,SPEAKER_01,"Y luego, ya por preferencia, que gane el torneo de este de la repesca, Nueva Caledonia, y que le caiga a Uruguay, a ser posible, ¿vale? Es mi preferencia.",154,29,4.0
9mYtpqbgBsc,1359.44,1361.8,2.3599999999999,SPEAKER_01,"Rival duro. Coherencia, coherencia.",35,4,1.0
9mYtpqbgBsc,1361.88,1370.04,8.159999999999854,SPEAKER_02,"Siempre yendo hacia arriba. Espérate, te pregunto. ¿Firmas un grupo Uruguay, Nueva Caledonia, Ghana y Corea del Sur?",116,18,4.0
9mYtpqbgBsc,1372.04,1374.88,2.8400000000001455,SPEAKER_03,"Sí, sí, claro. Home, gana para robarles, claro.",47,8,2.0
9mYtpqbgBsc,1375.36,1401.88,26.52000000000021,SPEAKER_01,"¿Seguro? No, no, para robar. No es un robo si está sancionado. Luego, para volver a ganarles. Es que gana, celebró perder un partido. En el mundial, hay que haber eliminado. Esto fue tremendo. Y luego, respecto a los sorteos, yo vi en el lobby del hotel donde se alojaban los entrenadores el sorteo del mundial del 18. Y yo, cuando vi Rusia, Uruguay, Arabia, Saudí, Egipto,",373,67,10.0
9mYtpqbgBsc,1403.48,1415.88,12.400000000000091,SPEAKER_01,"celebré que me miró todo el mundo. Celebré en el mismo tono que me lamenté del extremo izquierdo de Neymar Grondo cuando salió en Vallecas. ¡Hostias, Díric, por favor! Dejadme verlo un ratito más.",196,34,5.0
9mYtpqbgBsc,1415.96,1417.56,1.599999999999909,SPEAKER_00,Y todo el mundo en Vallecas riendo.,35,7,1.0
9mYtpqbgBsc,1417.64,1430.64,13.0,SPEAKER_02,"Pero está geripollas aquí. A ver, a ver, a ver. Pongamos un poquito en contexto. Además, esta noche, estábamos viendo en Vallecas el rayo Neymar Grondo. Íbamos a tope con el rayo. Evidentemente, periodismo de bufanda. No nos tapamos.",233,39,8.0
9mYtpqbgBsc,1430.72,1432.2,1.4800000000000182,SPEAKER_00,Dani Cárdenas en la grada.,26,5,1.0
9mYtpqbgBsc,1432.64,1457.48,24.839999999999918,SPEAKER_02,"Claro, exactamente. Pero vimos al 71 del Neymar Grondo. De esto no conoces a ninguno. Además, el nivel bajo de narices. Hay que ser justos. Pero el 71, cada vez que intervenía, tenía planta y tenía buena pinta, casi marca un gol. Entonces, se fijó rápido, Nahuel. Empezó a bichear, a transformar, empezó a bichear quién es el agente. Y Nahuel ya se imaginaba viajando por todo el mundo",385,69,11.0
9mYtpqbgBsc,1457.56,1461.28,3.7200000000000273,SPEAKER_01,"con este jugador. Te presento, chaval. Dame la mano que yo te llevo.",68,13,3.0
9mYtpqbgBsc,1461.36,1469.88,8.52000000000021,SPEAKER_02,"Claro. Y está jugando bien. Y de repente, primer cambio, se va el 71. Vallecas callada. Estaban haciendo cambios en Neymar Grondo.",130,22,5.0
9mYtpqbgBsc,1469.96,1471.96,2.0,SPEAKER_01,Y de repente suena un ¡No!,26,6,1.0
9mYtpqbgBsc,1472.04,1476.36,4.319999999999936,SPEAKER_02,"Claro, la gente en la grada, mirándonos como...",47,8,1.0
9mYtpqbgBsc,1476.44,1478.36,1.9199999999998454,SPEAKER_00,"Es que le ha gustado, chaval.",29,6,1.0
9mYtpqbgBsc,1478.44,1487.16,8.720000000000027,SPEAKER_02,"Y dice uno, llevaba el over de cambios o algo así. No sé qué dijo. Sí, sí, sí. Tiene pinta, sí, sí.",99,22,4.0
9mYtpqbgBsc,1488.2,1490.2,2.0,SPEAKER_01,En fin. No iba por ahí.,23,6,1.0
9mYtpqbgBsc,1490.28,1494.88,4.600000000000136,SPEAKER_02,"Una selección, Adri, que tengas ganas de ver. Por la razón que sea, pero tampoco...",83,15,2.0
9mYtpqbgBsc,1494.96,1502.56,7.599999999999909,SPEAKER_03,"A ver, no va a llegar, porque ya se le ha complicado mucho la clasificación. Pero hubiese molado una barbaridad ver en este mundial a Guinea Ecuatorial.",152,27,4.0
9mYtpqbgBsc,1502.64,1503.64,1.0,SPEAKER_00,Así.,4,1,1.0
9mYtpqbgBsc,1503.72,1504.72,1.0,SPEAKER_03,Puedo abrir la mano.,20,4,1.0
9mYtpqbgBsc,1504.8,1506.44,1.6400000000001,SPEAKER_00,La canción la he ajodido. Claro.,32,6,1.0
9mYtpqbgBsc,1506.52,1509.16,2.6400000000001,SPEAKER_03,A tope. Van a entrar muchas selecciones.,40,7,2.0
9mYtpqbgBsc,1509.2,1519.72,10.519999999999982,SPEAKER_00,"Hubiese molado una barbaridad. Pero da margen. Verás, Alberto, es Jogo. Que no esté Jogo ya. Igual es Jogo puede hacer la de Manadona en el 94. ¿Qué se la hace? Ya te digo yo.",175,35,6.0
9mYtpqbgBsc,1519.8,1567.8,48.0,SPEAKER_02,"Imagínate a Jogo llevado por una enfermera y luego decirte me cortaron las piernas. O sea, sería magnífico. Cuarta cuestión. Vamos al fútbol de clubes, chicos. Hugo21, nuestro buen amigo y gran creador de fantasy y análisis de la liga, recomendadísimo, nos pregunta por la vuelta de Jude Bellingham en unas semanas. Y nos pregunta si vemos claro el 4-4-2 con Vinny Llaimappé arriba, Valverde en derecha, Juz en izquierda y Guler jugando con Chouamini. Porque dice Hugo que Guler está interveniendo en una altura inferior. Y es verdad. No sé cómo veis esto porque da la sensación de que Bellingham, Alex, se va a recuperar o al menos está cumpliendo plazos bien, se va a recuperar antes de lo que parecía. Incluso se llegó a decir que no iba a jugar más en 2025. Parece que puede debutar antes del mes de octubre.",812,144,19.0
9mYtpqbgBsc,1568.76,1576.92,8.160000000000082,SPEAKER_02,"No sé, porque yo sí que creo que hay un hueco libre en el once que creo que es para Bellingham. De ahí a ver cómo se ordenan, yo no lo tengo tan claro.",151,34,3.0
9mYtpqbgBsc,1577.88,1596.72,18.839999999999918,SPEAKER_00,"Esto, cuando lo estabas recitando, me ha sonado al Celta el Chacho Coudet o a la manera de organizar del Chacho Coudet. El pivote, un tipo con más libertad por delante, dos jugadores que son más centrocampistas que extremos, un poquito más abiertos respecto a esa media punta, y luego dos delanteros.",300,52,7.0
9mYtpqbgBsc,1598.12,1607.4,9.2800000000002,SPEAKER_00,"Yo creo que es una posibilidad. De hecho, me parece que la figura que tiene más para caer dentro del once es la Mastantuno, Brahim, etcétera. Para que entreverga.",162,29,4.0
9mYtpqbgBsc,1607.48,1619.92,12.440000000000055,SPEAKER_02,"Alex, realmente esa posición se la estaban jugando Guler con Mastantuno, con Brahim, con Rodrigo, pero creo que ahora mismo ya no hay debate con Guler. Y como no hay debate con Bellingham, la cuestión es ver cómo encajan esas cuatro piezas.",240,42,5.0
9mYtpqbgBsc,1620.4,1643.64,23.24000000000001,SPEAKER_00,"Sí, Fede Valverde, yo creo que no se va a caer, ¿verdad, chicos? Al final es eso. Sí que es cierto que tengo curiosidad por ver el comportamiento en el campo. Porque viendo a este embape tan suelto, viendo a un Bellingham un poquito pisando área, a mí no me parecería raro. O sea, no que esté fijo en el área, pero sí que tenga esa posibilidad de somarse como vimos en la primera temporada.",390,75,10.0
9mYtpqbgBsc,1643.72,1695.32,51.59999999999991,SPEAKER_03,"Sí, a ver, cuando regrese Bellingham, yo no descartaría que veamos lo que ya probó esa avionso en el Mundial de Clubes con Valverde, que es abrirlo al costado derecho para que aparezca mucho por dentro, para que sea ese falso extremo que equilibre un poco el sistema, que juegue por delante de Carvajal o de Trent. Con llegada. Con llegada, justo, que pise mucho el borde del área, que pise mucho el punto de penalti para cargar el ataque. Y que Bellingham, Sabián Alonso habló de Bellingham en la primera rueda de prensa, como un centro campista, no habló como un atacante. Dijo que era un centro campista con el que el Madrid tenía que ser más eficiente o más eficaz. No recuerdo bien el término. Eficiente. El término que utilizó. Así que yo entiendo que le está preparando un huequito en ese centro del campo, que va a recuperar su espacio con Xomeni como pibote. Willer cerca de Xomeni. Yo creo que de ahí no lo va a mover. Y que Bellingham sea ese futbolista con más recorrido desde el centro del campo.",1009,185,23.0
9mYtpqbgBsc,1695.8,1720.4,24.600000000000136,SPEAKER_01,"Al final, todos los caminos apuntan a un Madrid de cuatro centrocampistas. Y creo que ya está evolucionando en torno a eso. O sea, con más tanto, no me parece que es más eso que no tanto un extremo como tal. Sí, sí, sí. Y creo que esa fórmula se va a consolidar y que va a abrir algo nuevo más. Pero vaya. Sí que me imagino a Willer estando un poquito más abierto y me cuesta sacar del centro del campo a Xomeni a Valverde.",423,86,9.0
9mYtpqbgBsc,1720.48,1736.28,15.799999999999955,SPEAKER_03,"No, no, es que es un Madrid de cuatro centrocampistas y al que hay que sumar Haussen, Carreras, Carvajal y Trent, que van a sumar bastante al centro campismo en ese sentido desde el lateral. Es decir, va a buscar mucho equilibrio.",230,42,5.0
9mYtpqbgBsc,1736.36,1777.36,41.0,SPEAKER_02,"Es que lo decíamos el año pasado al Madrid, le faltaba centro campismo. Es que si es que ahora mismo hay equipos donde tú cuentas jugadores de facto que pueden ser centrocampistas y hay seis o siete. Es que va por ahí el fútbol. Entonces, yo creo que el año pasado ahí, por planificación, por momentos de forma, por encaje, no le funcionó la cosa al Real Madrid. Porque si tú ubicas a Lucas, Lucas no tiene centro campismo. Si tú ubicas a Rodrigo como tercer atacante y Rodrigo deja de ser centrocampista, que yo creía que podía evolucionar a... No eso, pero ese jugador que integra y no lo viene haciendo, pues te queda sin nada. Y si encima tú la te ha de izquierda, es Fran García o Ferlamendi, pues es que no tienes. Cuarta...",730,137,18.0
9mYtpqbgBsc,1777.44,1788.08,10.639999999999873,SPEAKER_01,Me he quedado dándole vueltas al tema de las debutantes. Es que he encontrado un buen artículo con toda la lista entera y molaría que fuera una selección,153,28,3.0
9mYtpqbgBsc,1789.16,1794.88,5.720000000000027,SPEAKER_01,"que nos ha aportado desde otro lugar, que no sea el fútbol, pero que de repente sean buenos en fútbol.",102,20,2.0
9mYtpqbgBsc,1794.96,1797.8,2.839999999999918,SPEAKER_02,Lo pensé porque es el artículo de razón.,40,8,1.0
9mYtpqbgBsc,1798.6,1801.64,3.040000000000191,SPEAKER_02,Sí. Lo vi ayer. Yo pensé en Puerto Rico.,40,9,2.0
9mYtpqbgBsc,1802.16,1806.84,4.679999999999836,SPEAKER_01,"República Dominicana, estaba pensando yo. ¡R, golitos!",54,7,2.0
9mYtpqbgBsc,1806.92,1808.48,1.5599999999999454,SPEAKER_00,Se enfrentaron entre ellos.,27,4,1.0
9mYtpqbgBsc,1808.56,1814.24,5.680000000000064,SPEAKER_01,"El himno que puede marcarse en la prueba del Mundial, Giovanni Vázquez. O Taú en latinos.",89,16,3.0
9mYtpqbgBsc,1814.32,1819.8,5.480000000000018,SPEAKER_00,"Y encima en Estados Unidos, después ya J Balvin, o Bad Bunny... Bahamas.",72,13,3.0
9mYtpqbgBsc,1820.48,1832.28,11.799999999999955,SPEAKER_01,"De Bahamas siempre las confundo. Rihanna y Avion. Una de las dos es de Bahamas. Yo creo que es Rihanna. Rihanna, yo creo. Eh... Pero... Algo así, un flow de estos.",163,31,5.0
9mYtpqbgBsc,1832.52,1842.6,10.079999999999927,SPEAKER_00,Esto... Juegan ya Puerto Rico y República Dominicana este verano lo que es el derby del Dembow. Eh... Sí. Y lo ganó Marco Mariano.,130,24,6.0
9mYtpqbgBsc,1843.4,1844.4,1.0,SPEAKER_00,Marco Mariano.,14,2,1.0
9mYtpqbgBsc,1844.6,1847.68,3.0800000000001546,SPEAKER_02,En el derby del Dembow ¿quién va a marcar?,42,9,1.0
9mYtpqbgBsc,1847.76,1849.6,1.8399999999999181,SPEAKER_00,Rihanna de Barbados.,20,3,1.0
9mYtpqbgBsc,1849.68,1874.6,24.919999999999845,SPEAKER_01,"De las Europeas. Ah, amigo. De Barbados. Que también debutaría, ¿no? Me entiendo. Sí. Barbados debutaría. Eh... No sé, molaría... Eh... Mira, de las repúblicas de Yugoslavia. Eh... Macedonia del Norte, Kosovo y Montenegro no han realizado un mundial. Molere que aparecieran todas a la vez y Suiza. Y meterlas a todos en el mismo grupo.",335,56,15.0
9mYtpqbgBsc,1874.68,1876.68,2.0,SPEAKER_00,"No, no, unirlas en una misma selección.",39,7,1.0
9mYtpqbgBsc,1876.76,1882.6,5.839999999999918,SPEAKER_01,"Sí, escucha. Nos han hecho esa pregunta. Es la forma de volver a 32, eh. Es la forma de volver a 32.",100,22,4.0
9mYtpqbgBsc,1882.68,1925.16,42.48000000000002,SPEAKER_02,"Nos han hecho esa pregunta. ¿Cómo competiría...? Mira, ya el tema huele. Y además, a tope con el fútbol ficción y con estas cosas. Pero también es verdad que está... O sea, que... No sé, tampoco es el... O sea, se separaron, hubo una gran guerra... Entonces, juntarlas ahora... Hay heridas todavía... Heridas que no se han curado. Y ojo, que tampoco pasa nada, eh. Que lo podríamos hacer perfectamente. Tampoco nos pongamos aquí. No somos Gandhi. Pero, ¿qué dices? Está muy visto. Cheren Lembond. ¿De qué equipo de la Liga? Y solo quiero uno. De Llano, uno. Juan, uno de la Liga, son 20, ¿vale? Liga profesional de fútbol, masculina, ¿vale? Uno. ¿De qué equipo de la Liga...? 25-26. Gracias. ¿Hayan jugado en la Liga?",717,126,28.0
9mYtpqbgBsc,1925.24,1926.24,1.0,SPEAKER_00,¿Hayan jugado en la Liga?,25,5,1.0
9mYtpqbgBsc,1926.32,1947.92,21.600000000000136,SPEAKER_02,"No, es que el otro día en el debate fue increíble. Increíble. Estabamos todos mirando... No, calla, calla. Callate, callate. Miramos todos a un lado del debate, que estaba Adri. Estaba... No sé quién estaba. Carpeo. Carpeo. Y estábamos hablando de hacer un Hall of Fame de la Liga. Estabas mencionando Carpeo, jugadores que se acababan de retirar. Y te dice...",360,61,12.0
9mYtpqbgBsc,1948.0,1949.0,1.0,SPEAKER_00,Y yo de su ánice.,17,5,1.0
9mYtpqbgBsc,1949.08,1962.0,12.920000000000073,SPEAKER_02,"Navas, De Marcos... Bueno, Modri no se ha retirado, pero se ha ido para el Hall of Fame. Y se oye de fondo una vocecilla, además con tono de ocurrencia, Zubizarreta.",165,31,5.0
9mYtpqbgBsc,1962.96,1975.04,12.079999999999927,SPEAKER_00,"No, chicos, hoy ha habido una muy buena. Perdona que haga la referencia de hoy, pero que dice Alberto, dice no, Fran, dice Fran. Sí, el España-Dinamarca aquel. Para mí, el España-Dinamarca en el que casi se eliminaron... Es el de 2008.",235,42,6.0
9mYtpqbgBsc,1976.0,1979.8,3.7999999999999545,SPEAKER_00,"Encima me cuadraba. Estuvo Carpeo, y digo, está en 2008, no me acuerdo.",71,13,2.0
9mYtpqbgBsc,1979.88,2002.36,22.47999999999979,SPEAKER_02,"No, no, no. Igual estuvo. Bueno, un equipo de la Liga que creéis que va a cambiar más la impresión general de todos entre la que tenemos ahora y lo que será en primavera. Y ojo, dice para bien o para mal. Podemos imaginar que la Athletic Club se desploma, pues sería para mal, evidentemente. Si el Girona se mete en conference, pues sería para bien. He tenido una visión.",371,70,11.0
9mYtpqbgBsc,2003.52,2004.72,1.2000000000000455,SPEAKER_00,No vamos a cerrar los ojos.,27,6,1.0
9mYtpqbgBsc,2005.48,2007.92,2.4400000000000546,SPEAKER_00,"Vale, no los cerremos. Pero...",30,5,2.0
9mYtpqbgBsc,2008.96,2010.56,1.599999999999909,SPEAKER_00,mi visión es...,15,3,1.0
9mYtpqbgBsc,2012.0,2013.0,1.0,SPEAKER_00,el Sevilla.,11,2,1.0
9mYtpqbgBsc,2015.08,2019.64,4.560000000000173,SPEAKER_00,"Elige si es para bien o para mal. Para bien, para bien. Para mal, para mal.",75,16,2.0
9mYtpqbgBsc,2019.72,2028.2,8.480000000000018,SPEAKER_01,"No, hombre. No, tampoco han empezado mal. Ha jugado tres partidos, en dos ha estado bien y en uno estuvo peor. Que tampoco fue un desastre absoluto.",148,27,3.0
9mYtpqbgBsc,2028.64,2032.36,3.7199999999998,SPEAKER_00,"Sí, sí. Pero yo creo que para bien. Pero para bien respecto a...",64,13,2.0
9mYtpqbgBsc,2033.56,2064.6,31.039999999999964,SPEAKER_00,"Espectativa. Llevamos tres jornadas así, pero a expectativa. Igual le veo peleando un poquito hacia arriba. Es verdad que son muchas incógnitas a resolver. Alexis, Azpir y Cueta... Yo creo que Mendy es menos incógnita, pero me parece que hay menos de lo que había en esas tres primeras jornadas, pero le tengo como fe. O sea, tengo algo como... Creo que se va a salvar sin problemas, que hablando del Sevilla es como unanimidad, pero ahora mismo es urgencia. Y tengo esa ligera sospecha de que creo que nos va a gustar el Sevilla.",530,95,14.0
9mYtpqbgBsc,2065.48,2066.92,1.4400000000000546,SPEAKER_03,Yo aporto uno para mal.,23,5,1.0
9mYtpqbgBsc,2068.88,2069.88,1.0,SPEAKER_03,El Rayo.,8,2,1.0
9mYtpqbgBsc,2071.08,2078.92,7.8400000000001455,SPEAKER_03,"No tengo nada en contra del Rayo, nada. Vaya por delante esto. Pero ya que fue el equipo de excepción que puse en los pronósticos,",130,25,4.0
9mYtpqbgBsc,2080.28,2084.64,4.359999999999673,SPEAKER_03,mantengo ese pronóstico y Rayo ve que no. No confías en Alemán.,63,12,2.0
9mYtpqbgBsc,2086.4,2087.4,1.0,SPEAKER_03,¿Nau?,5,1,1.0
9mYtpqbgBsc,2087.44,2090.84,3.400000000000091,SPEAKER_01,"Hombre, yo en línea con mis pronósticos sabré qué hablar de Osasuna.",68,12,2.0
9mYtpqbgBsc,2090.92,2097.32,6.400000000000091,SPEAKER_02,"Que... Pero ha comenzado bien, ¿no? Comenzó con un avión. O sea, ha comenzado...",80,14,4.0
9mYtpqbgBsc,2097.4,2100.32,2.9200000000000728,SPEAKER_01,Los rocas... El Día de España creo que merece algo más.,55,11,2.0
9mYtpqbgBsc,2100.4,2104.2,3.799999999999727,SPEAKER_02,"El Día de Madrid creo que deja muy mala imagen, a pesar de perder un cero a lo largo.",85,19,2.0
9mYtpqbgBsc,2104.64,2113.56,8.920000000000073,SPEAKER_01,"El Día de Valencia, al final es un partido muy condicionado con la expulsión de Galla también. De hecho, el 11 para 10 no consigue marcar, no consigue matar el partido.",168,31,4.0
9mYtpqbgBsc,2114.64,2119.48,4.8400000000001455,SPEAKER_01,"Osasuna en poquita línea con mis pronósticos. Y, hombre, el Getafe está sexto. Sí.",82,14,3.0
9mYtpqbgBsc,2119.56,2124.4,4.8400000000001455,SPEAKER_02,"A ver, a ver si puedo secretar eso. Que ha fichado muy bien el Getafe, pero bueno...",84,17,2.0
9mYtpqbgBsc,2124.48,2125.96,1.4800000000000182,SPEAKER_01,Me rebajaría.,13,2,1.0
9mYtpqbgBsc,2126.52,2157.08,30.559999999999945,SPEAKER_02,"Pizarritas, mañana vamos a sacar un vídeo de situaciones o decisiones que tienen que tomar los entrenadores. Una va por qué tiene que hacer bordalas con Uche o para sustituir a Uche, básicamente. Pues ya con Uche, difícil. Yo aportaría... No voy a aportar Girona, ¿vale? Ya he jugado suficiente esa baza. Pero creo que la real sociedad va a hacer una buena temporada. Lo de Jean-Gel y Soler me gusta mucho. Y además es que creo... Sé que es complicado, porque más los resultados me han acompañado. He visto tramos de juego",522,93,16.0
9mYtpqbgBsc,2158.2,2175.52,17.320000000000164,SPEAKER_02,"que a mí la primera parte me estalla, a mí minutos contra el español, es que luego le doy mucho mérito a lo que hace el español y aún así se repone. El momento en el que encaja el gol del Oviedo, la real estaba bastante bien. Entonces, creo que estaba perdiendo partidos por dinámica, pero estoy viendo cosas. Entonces, me quedo con...",335,63,9.0
9mYtpqbgBsc,2175.6,2176.84,1.2400000000002365,SPEAKER_01,Me ha metido el Mallorca.,25,5,1.0
9mYtpqbgBsc,2178.28,2181.6,3.319999999999709,SPEAKER_00,Lo estaba pensando. Lo estaba pensando. Es que...,49,8,3.0
9mYtpqbgBsc,2182.4,2185.92,3.519999999999982,SPEAKER_00,"No sé si quizás sobrereaccionamos a lo que pasó, pero hay que ver.",66,13,2.0
